CounterpartyID,EAD,PD,LGD,Industry,Country,Rating,Pillar_I_Capital_Requirement,Stressed_PD,Stressed_LGD,Capital_Requirement_CCAR,Expected_Credit_Loss_IFRS9,Stressed_PD_Internal,Stressed_LGD_Internal,Capital_Requirement_Internal_Stress_Test,Perc_Increase_Baseline_to_Severe
768,438355706.1911615,0.18914510231516732,0.39157449860882937,Technology,UK,C,405831896.91758955,0.28371765347275096,0.46988939833059523,730497414.4516611,32466551.753407165,0.37829020463033464,0.587361747913244,1217495690.7527688,200.00000000000006
769,397409076.49567765,0.09560915431962036,0.23076069133339575,Technology,Germany,C,109599633.78543538,0.14341373147943054,0.2769128296000749,197279340.8137837,8767970.70283483,0.19121830863924072,0.34614103700009363,328798901.35630614,200.0
770,628210202.3370053,0.0341361214280616,0.3024299887467225,Technology,France,AA,81068852.5833137,0.051204182142092394,0.362915986496067,145923934.64996463,6485508.206665096,0.0682722428561232,0.4536449831200837,243206557.7499411,200.0
771,737271223.8558818,0.1823870505688444,0.3694219402216393,Services,UK,C,620946211.4363345,0.2735805758532666,0.44330632826596716,1117703180.585402,49675696.91490676,0.3647741011376888,0.554132910332459,1862838634.3090038,200.00000000000006
772,937522765.1984999,0.010972186786867719,0.2918801890645941,Real Estate and Construction,China,D,37530957.67118026,0.016458280180301578,0.35025622687751296,67555723.80812448,3002476.613694421,0.021944373573735437,0.4378202835968912,112592873.0135408,200.00000000000006
773,836709001.7761533,0.15416506399355354,0.6964710214596498,Manufacturing,South Korea,BBB,1122983753.045663,0.2312475959903303,0.8357652257515797,2021370755.4821935,89838700.24365304,0.30833012798710707,1.0447065321894746,3368951259.136989,199.99999999999994
774,960731813.8499726,0.01158415506172967,0.5122474586411365,Retail,Switzerland,B,71261729.76195587,0.017376232592594507,0.6146969503693638,128271113.57152057,5700938.38095647,0.02316831012345934,0.7683711879617048,213785189.2858676,199.99999999999994
775,116770237.24148564,0.09801085884354116,0.3328683936853657,Real Estate and Construction,Switzerland,BBB,47619949.51485453,0.14701628826531174,0.39944207242243884,85715909.12673816,3809595.9611883624,0.19602171768708232,0.49930259052804854,142859848.5445636,200.00000000000006
776,989483992.3811907,0.04905387298845358,0.7086348265062072,Services,UK,CCC,429946660.75165915,0.07358080948268036,0.8503617918074486,773903989.3529862,34395732.86013273,0.09810774597690716,1.0629522397593107,1289839982.2549772,199.99999999999994
777,201101484.88350612,0.19081594221506448,0.6563999962632148,Energy and Utilities,UK,A,314853493.46911854,0.2862239133225967,0.7876799955158577,566736288.2444134,25188279.477529485,0.38163188443012896,0.9845999943948222,944560480.4073558,200.00000000000006
778,81823019.23888382,0.08538069424192762,0.43176642153081146,Services,Germany,B,37704575.86310604,0.12807104136289144,0.5181197058369738,67868236.55359088,3016366.0690484834,0.17076138848385525,0.6476496322962172,113113727.58931813,200.0
779,657153692.3461646,0.015881036588341203,0.7047255225793823,Services,UK,D,91933927.10078079,0.023821554882511805,0.8456706270952586,165481068.78140542,7354714.1680624625,0.03176207317668241,1.0570882838690734,275801781.30234236,200.0
780,673813800.5330803,0.15759093093888737,0.5824691430173699,Energy and Utilities,China,B,773132729.1593883,0.23638639640833106,0.6989629716208438,1391638912.4868987,61850618.332751065,0.31518186187777475,0.8737037145260548,2319398187.478165,200.00000000000006
781,973848436.1039411,0.0701509502505825,0.5740756509778104,Manufacturing,South Korea,BB,490234723.68219364,0.10522642537587376,0.6888907811733725,882422502.6279485,39218777.89457549,0.140301900501165,0.8611134764667157,1470704171.0465808,199.99999999999997
782,771252662.0866225,0.13149708461747647,0.2623508753125335,Retail,US,CCC,332587046.8695757,0.19724562692621472,0.31482105037504016,598656684.3652362,26606963.749566056,0.26299416923495295,0.39352631296880025,997761140.6087272,200.00000000000006
783,393265672.9946056,0.08699332997699086,0.44492286230276945,Services,France,B,190268428.23574144,0.1304899949654863,0.5339074347633234,342483170.8243347,15221474.258859316,0.17398665995398171,0.6673842934541542,570805284.7072244,200.00000000000006
784,600505307.9424193,0.09331767742317452,0.24284862179863234,Banking and Financial Services,US,A,170108661.68294278,0.13997651613476178,0.2914183461583588,306195591.02929705,13608692.934635423,0.18663535484634905,0.3642729326979485,510325985.04882836,200.00000000000006
785,609844892.9036916,0.060121324107718116,0.44054763938508734,Manufacturing,Germany,B,201906741.34131902,0.09018198616157717,0.5286571672621048,363432134.4143743,16152539.307305522,0.12024264821543623,0.660821459077631,605720224.0239571,200.00000000000006
786,765653316.6986958,0.15978319560057308,0.23566881253385427,Banking and Financial Services,France,CC,360392211.9474677,0.23967479340085962,0.2828025750406251,648705981.5054418,28831376.955797415,0.31956639120114616,0.3535032188007814,1081176635.842403,199.99999999999997
787,581516939.6716567,0.09810689312618547,0.3157261377071213,Energy and Utilities,US,B,225155439.13760465,0.1471603396892782,0.3788713652485456,405279790.44768834,18012435.13100837,0.19621378625237093,0.473589206560682,675466317.412814,200.00000000000006
788,387054239.1451639,0.01752732431181756,0.473828607507812,Services,France,C,40180815.02911015,0.026290986467726343,0.5685943290093745,72325467.05239828,3214465.202328812,0.03505464862363512,0.7107429112617181,120542445.08733046,200.00000000000006
789,681776643.3033191,0.18950576221986287,0.5708492710665939,Real Estate and Construction,Germany,CC,921925871.644999,0.28425864332979434,0.6850191252799126,1659466568.9609983,73754069.73159993,0.37901152443972574,0.8562739065998908,2765777614.934997,200.0
790,240861404.1577677,0.10441494888834103,0.308580575860293,Banking and Financial Services,South Korea,AA,97008210.27051972,0.15662242333251156,0.37029669103235163,174614778.48693547,7760656.821641577,0.20882989777668207,0.4628708637904395,291024630.81155914,199.99999999999997
791,350201691.12576383,0.10233467001604439,0.24943611849650435,Real Estate and Construction,France,CC,111740442.08670878,0.15350200502406658,0.2993233421958052,201132795.7560758,8939235.366936702,0.20466934003208878,0.3741541777447565,335221326.26012635,200.0
792,72559491.69698264,0.07582562452600541,0.7242323996780382,Technology,Germany,AAA,49807895.30422336,0.11373843678900812,0.8690788796136458,89654211.54760204,3984631.6243378688,0.15165124905201083,1.0863485995170574,149423685.9126701,200.00000000000006
793,816413937.8894228,0.13067808874316347,0.2500726005115229,Real Estate and Construction,South Korea,CCC,333494985.21782726,0.19601713311474522,0.3000871206138275,600290973.392089,26679598.81742618,0.26135617748632695,0.37510890076728437,1000484955.6534817,199.99999999999994
794,71928093.17073095,0.0862930951105662,0.5412322394236627,Technology,China,BB,41992164.8513171,0.12943964266584929,0.6494786873083952,75585896.73237076,3359373.188105368,0.1725861902211324,0.8118483591354941,125976494.55395131,200.00000000000006
795,299498017.4312043,0.15240107636600436,0.6747514443303709,Banking and Financial Services,China,AA,384977920.2781152,0.22860161454900654,0.8097017331964451,692960256.5006073,30798233.622249216,0.3048021527320087,1.0121271664955565,1154933760.8343456,199.99999999999997
796,925707279.5269141,0.176550688997139,0.3005243895370648,Manufacturing,US,CC,613949757.7242701,0.2648260334957085,0.3606292674444777,1105109563.9036863,49115980.61794161,0.353101377994278,0.45078658430559715,1841849273.1728103,200.0
797,559850274.9179028,0.1030489783055885,0.5877900498687221,Technology,Switzerland,D,423884785.8986745,0.15457346745838274,0.7053480598424665,762992614.617614,33910782.87189396,0.206097956611177,0.8816850748030831,1271654357.6960235,200.0
798,218662039.7066003,0.1339849417566563,0.6383732025570004,Manufacturing,South Korea,C,233783603.12325415,0.20097741263498442,0.7660478430684005,420810485.62185746,18702688.24986033,0.2679698835133126,0.9575598038355005,701350809.3697623,199.99999999999994
799,992894278.2977636,0.0661520286379941,0.6243147957785822,Energy and Utilities,Switzerland,B,512577826.8020865,0.09922804295699116,0.7491777549342986,922640088.2437557,41006226.14416692,0.1323040572759882,0.9364721936678733,1537733480.4062595,200.00000000000006
800,880848752.680331,0.12882653162508262,0.23102583484223144,Banking and Financial Services,Switzerland,CC,327700587.14636683,0.19323979743762393,0.2772310018106777,589861056.8634603,26216046.971709345,0.25765306325016524,0.3465387522633472,983101761.4391005,200.0
801,69112092.39962934,0.1306954847735433,0.5849531992867522,Energy and Utilities,China,BBB,66045884.2713909,0.19604322716031497,0.7019438391441025,118882591.68850361,5283670.741711272,0.2613909695470866,0.8774297989301283,198137652.81417271,200.00000000000006
802,231054777.27188942,0.10727523574212418,0.29426967934321585,Real Estate and Construction,South Korea,AA,91173779.64053512,0.16091285361318627,0.35312361521185903,164112803.3529632,7293902.371242809,0.21455047148424836,0.4414045190148238,273521338.92160535,200.0
803,642618332.7180076,0.040370751013931394,0.38117975377192526,Banking and Financial Services,Switzerland,CC,123611756.53473611,0.06055612652089709,0.4574157045263103,222501161.762525,9888940.52277889,0.08074150202786279,0.5717696306578879,370835269.60420835,200.00000000000006
804,199604353.84595874,0.1478088747139542,0.7572882269500918,Retail,Germany,C,279281223.8338499,0.2217133120709313,0.9087458723401101,502706202.90092975,22342497.90670799,0.2956177494279084,1.1359323404251378,837843671.5015497,200.0
805,537640755.4455132,0.07073618083020405,0.23133892657286445,Real Estate and Construction,France,A,109974632.54454434,0.10610427124530608,0.27760671188743735,197954338.5801798,8797970.603563547,0.1414723616604081,0.34700838985929666,329923897.63363296,199.99999999999994
806,166694899.9597444,0.08376081017619766,0.71703719201951,Banking and Financial Services,US,AAA,125145396.28017913,0.1256412152642965,0.860444630423412,225261713.30432245,10011631.70241433,0.16752162035239532,1.075555788029265,375436188.84053737,199.99999999999997
807,673032803.3617651,0.17179333192718924,0.5307365336610668,Services,France,AA,767063877.8113023,0.25768999789078384,0.63688384039328,1380714980.060344,61365110.22490419,0.34358666385437847,0.7961048004916002,2301191633.433907,200.00000000000006
808,531704880.87568414,0.13941376027720379,0.21879391518388902,Manufacturing,US,A,202731643.436917,0.2091206404158057,0.2625526982206668,364916958.1864506,16218531.47495336,0.27882752055440757,0.32819087277583353,608194930.3107511,200.00000000000006
809,969462811.356599,0.025707470453740777,0.6523979185148228,Real Estate and Construction,France,C,203241821.8553102,0.038561205680611166,0.7828775022177873,365835279.3395583,16259345.748424815,0.051414940907481554,0.9785968777722341,609725465.5659306,200.0
810,134679464.2721831,0.11742202681451039,0.7145012440152583,Energy and Utilities,China,BBB,141242031.32514757,0.17613304022176557,0.8574014928183099,254235656.38526562,11299362.506011806,0.23484405362902078,1.0717518660228875,423726093.9754428,200.00000000000009
811,531190527.90896356,0.02651482173760806,0.4745309413037847,Retail,Switzerland,CCC,83543676.29384004,0.03977223260641209,0.5694371295645416,150378617.32891208,6683494.103507203,0.05302964347521612,0.711796411955677,250631028.8815201,199.99999999999994
812,312412165.7452605,0.1326367331482133,0.6751035152560219,Real Estate and Construction,China,BBB,349681081.39209926,0.19895509972231995,0.8101242183072263,629425946.5057787,27974486.51136794,0.2652734662964266,1.0126552728840328,1049043244.1762978,200.0
813,613076074.152761,0.08498393931053354,0.7462824981227945,Banking and Financial Services,Switzerland,CC,486031587.9899985,0.1274759089658003,0.8955389977473533,874856858.3819975,38882527.03919988,0.16996787862106708,1.1194237471841917,1458094763.9699957,200.00000000000006
814,204052284.9497167,0.16446980185737986,0.5409378247925478,Real Estate and Construction,UK,B,226926385.04633516,0.2467047027860698,0.6491253897510574,408467493.0834033,18154110.803706814,0.3289396037147597,0.8114067371888217,680779155.1390055,200.00000000000006
815,925467067.8705153,0.15823397549909915,0.7500146673314534,Technology,US,A,1372904973.6986496,0.23735096324864874,0.9000176007977441,2471228952.6575694,109832397.89589196,0.3164679509981983,1.12502200099718,4118714921.0959487,199.99999999999994
816,438483895.3333115,0.1999445919672361,0.45018497761872034,Retail,China,A,493360437.9839044,0.29991688795085414,0.5402219731424643,888048788.3710278,39468835.03871235,0.3998891839344722,0.6752774664280805,1480081313.9517133,200.00000000000006
817,432339609.47650033,0.06684235182301457,0.6871190875950741,Services,South Korea,C,248209713.89002526,0.10026352773452185,0.8245429051140889,446777485.00204545,19856777.11120202,0.13368470364602913,1.030678631392611,744629141.6700757,199.99999999999994
818,786538718.1137748,0.04326497119515852,0.6683995996572664,Manufacturing,UK,AA,284316928.6898812,0.06489745679273778,0.8020795195887196,511770471.6417861,22745354.2951905,0.08652994239031704,1.0025993994858995,852950786.0696437,200.00000000000006
819,907610751.4413697,0.04521046529297474,0.6313579234467744,Manufacturing,France,D,323835351.4445901,0.06781569793946211,0.7576295081361293,582903632.6002622,25906828.115567207,0.09042093058594948,0.9470368851701616,971506054.33377,199.99999999999994
820,494479788.3093306,0.12379460747142845,0.44686762640201905,Services,South Korea,CC,341931552.2639712,0.18569191120714268,0.5362411516824228,615476794.0751482,27354524.1811177,0.2475892149428569,0.6703014396030286,1025794656.7919137,200.00000000000006
821,771517939.0851455,0.07356338870486738,0.48093614675942614,Services,US,A,341196987.43803716,0.11034508305730106,0.5771233761113114,614154577.3884668,27295758.995042972,0.14712677740973476,0.7214042201391392,1023590962.3141116,200.00000000000006
822,144797022.52903962,0.18230241768087677,0.3256365928571926,Manufacturing,US,D,107447242.63053343,0.27345362652131516,0.3907639114286311,193405036.73496017,8595779.410442675,0.36460483536175353,0.4884548892857889,322341727.89160025,199.99999999999997
823,253156702.16765913,0.02507768763232654,0.3668518044661826,Energy and Utilities,Germany,D,29112371.907888174,0.03761653144848981,0.4402221653594191,52402269.434198715,2328989.752631054,0.05015537526465308,0.5502777066992739,87337115.72366452,200.0
824,693297323.3866978,0.15531519426468482,0.6093560927041967,Banking and Financial Services,Germany,B,820190318.476808,0.23297279139702723,0.7312273112450359,1476342573.2582543,65615225.47814464,0.31063038852936964,0.9140341390562949,2460570955.4304237,199.99999999999997
825,926820361.7366023,0.10304502255577701,0.39526323627860105,Technology,Switzerland,CC,471866363.5439993,0.1545675338336655,0.47431588353432125,849359454.3791987,37749309.08351994,0.20609004511155402,0.5928948544179016,1415599090.6319978,199.99999999999997
826,118091535.6347614,0.13111235284209155,0.6345777832443117,Services,Germany,BBB,122816652.86674184,0.19666852926313733,0.761493339893174,221069975.16013527,9825332.229339346,0.2622247056841831,0.9518666748664675,368449958.60022545,199.99999999999994
827,135252806.4917201,0.12168660646445448,0.5746462702780487,Real Estate and Construction,France,B,118222372.51774246,0.1825299096966817,0.6895755243336584,212800270.5319364,9457789.801419396,0.24337321292890896,0.861969405417073,354667117.55322737,200.0
828,975252009.924883,0.11074913474558926,0.41387816782663245,Real Estate and Construction,South Korea,AAA,558778550.536658,0.1661237021183839,0.4966538013919589,1005801390.9659843,44702284.042932644,0.2214982694911785,0.6208172517399486,1676335651.609974,199.99999999999994
829,92145122.83905786,0.14268599744399257,0.30057097771760927,Services,South Korea,CC,49398159.25144077,0.21402899616598886,0.3606851732611311,88916686.65259339,3951852.7401152616,0.28537199488798515,0.4508564665764139,148194477.7543223,199.99999999999997
830,43853001.38673209,0.11368420436930672,0.3918518513609991,Energy and Utilities,China,CC,24419196.261191104,0.1705263065539601,0.4702222216331989,43954553.27014398,1953535.7008952883,0.22736840873861344,0.5877777770414987,73257588.78357333,200.00000000000009
831,532222581.10728484,0.1852696225577971,0.41913785485308874,Retail,France,AAA,516611908.478342,0.27790443383669566,0.5029654258237065,929901435.2610158,41328952.67826736,0.3705392451155942,0.6287067822796331,1549835725.4350257,199.99999999999994
832,225186909.62972793,0.11481874132051313,0.5874693084626348,Services,UK,D,189867712.44703442,0.1722281119807697,0.7049631701551617,341761882.4046619,15189416.995762752,0.22963748264102626,0.8812039626939522,569603137.3411032,199.99999999999997
833,298328941.1157262,0.18473648915916224,0.23709327851786038,Energy and Utilities,South Korea,BBB,163334274.39619267,0.27710473373874334,0.28451193422143245,294001693.91314673,13066741.951695412,0.3694729783183245,0.3556399177767906,490002823.18857795,199.99999999999994
834,618275799.6877826,0.16320366476466588,0.7196690046940548,Real Estate and Construction,UK,BBB,907726399.0939432,0.24480549714699884,0.8636028056328657,1633907518.369098,72618111.92751546,0.32640732952933177,1.0795035070410823,2723179197.2818303,200.00000000000009
835,351895190.2297024,0.17103409278329995,0.5751801228721634,Energy and Utilities,China,B,432722922.4084597,0.2565511391749499,0.690216147446596,778901260.3352273,34617833.79267678,0.3420681855665999,0.862770184308245,1298168767.2253792,200.00000000000006
836,995658560.4477836,0.1804846200966051,0.23190654790853782,Services,UK,CCC,520923147.38700193,0.2707269301449077,0.27828785749024537,937661665.2966036,41673851.790960155,0.3609692401932102,0.34785982186280673,1562769442.161006,200.00000000000006
837,228992810.47280642,0.048485720340543416,0.350873517247479,Manufacturing,China,AAA,48696337.967187636,0.07272858051081513,0.4210482206969748,87653408.34093775,3895707.037375011,0.09697144068108683,0.5263102758712185,146089013.90156293,200.00000000000006
838,865410129.7506622,0.07508537740233756,0.29036377362362004,Banking and Financial Services,UK,AA,235846690.9924843,0.11262806610350634,0.34843652834834404,424524043.7864717,18867735.279398743,0.15017075480467512,0.4355456604354301,707540072.9774529,199.99999999999997
839,875347546.528322,0.1808810509893791,0.5491043398451119,Manufacturing,Switzerland,CCC,1086772100.58352,0.2713215764840686,0.6589252078141342,1956189781.0503356,86941768.0466816,0.3617621019787582,0.8236565097676678,3260316301.75056,200.0
840,438148812.61981684,0.038350810388998825,0.5414098859042942,Technology,UK,AAA,113718829.02686891,0.05752621558349824,0.649691863085153,204693892.24836406,9097506.322149513,0.07670162077799765,0.8121148288564413,341156487.0806067,199.99999999999997
841,997338974.0687033,0.1031275295130939,0.4185241827654443,Technology,UK,AA,538081393.7320607,0.15469129426964084,0.5022290193185331,968546508.7177094,43046511.498564854,0.2062550590261878,0.6277862741481665,1614244181.1961823,200.00000000000006
842,283517499.607617,0.029902224172757723,0.6558661752387495,Technology,France,A,69503809.65644829,0.04485333625913658,0.7870394102864994,125106857.38160692,5560304.772515863,0.059804448345515446,0.9837992628581242,208511428.96934488,200.00000000000006
843,91972673.49318264,0.03898389325026014,0.23706329725968056,Energy and Utilities,China,CCC,10624741.039774809,0.058475839875390206,0.2844759567116167,19124533.871594656,849979.2831819847,0.07796778650052028,0.35559494588952084,31874223.119324427,200.0
844,567627779.5340788,0.12188896430651178,0.6964218661751583,Manufacturing,France,BBB,602296639.4361275,0.18283344645976768,0.83570623941019,1084133950.9850297,48183731.1548902,0.24377792861302355,1.0446327992627376,1806889918.3083827,200.00000000000006
845,8464302.87262739,0.0852592879642651,0.7331168746459664,Real Estate and Construction,UK,BB,6613268.042762014,0.12788893194639767,0.8797402495751597,11903882.476971624,529061.4434209611,0.1705185759285302,1.0996753119689497,19839804.128286045,200.00000000000006
846,474689591.13324755,0.09050150386812458,0.31152563911525777,Retail,South Korea,CCC,167289742.76788104,0.13575225580218686,0.3738307669383093,301121536.98218584,13383179.421430483,0.18100300773624917,0.46728845867288665,501869228.3036431,200.0
847,836966987.5719153,0.10654497583316488,0.7642666059350847,Services,South Korea,D,851914873.3430233,0.1598174637497473,0.9171199271221016,1533446772.0174415,68153189.86744186,0.21308995166632977,1.146399908902627,2555744620.02907,200.0
848,420287368.75025827,0.13553830327935504,0.639419100918845,Retail,US,BBB,455306658.08168435,0.20330745491903257,0.767302921102614,819551984.547032,36424532.64653475,0.2710766065587101,0.9591286513782675,1365919974.245053,200.0
849,204788376.66474614,0.10487260013989086,0.7360674728849577,Retail,UK,BBB,197603657.43871728,0.1573089002098363,0.8832809674619492,355686583.38969105,15808292.595097382,0.20974520027978172,1.1041012093274365,592810972.3161519,200.00000000000006
850,256399895.0173504,0.07493675390566451,0.674889112897779,Retail,France,AA,162089601.60329437,0.11240513085849677,0.8098669354773348,291761282.8859299,12967168.12826355,0.14987350781132902,1.0123336693466685,486268804.8098831,200.0
851,913894419.14082,0.04663361019720597,0.24074722343278138,Services,Switzerland,AA,128252654.74573858,0.06995041529580896,0.2888966681193376,230854778.54232943,10260212.379659086,0.09326722039441195,0.36112083514917204,384757964.2372157,199.99999999999997
852,662550491.4259968,0.09824989611470296,0.3481360844483675,Services,France,AA,283276229.8410181,0.14737484417205443,0.417763301338041,509897213.7138325,22662098.387281448,0.19649979222940592,0.5222041266725512,849828689.5230541,199.99999999999994
853,162150554.4087498,0.08135507540633712,0.710531956490831,Banking and Financial Services,Germany,B,117164682.0071181,0.12203261310950567,0.8526383477889972,210896427.61281258,9373174.560569448,0.16271015081267423,1.0657979347362465,351494046.0213543,200.0
854,463730267.2887474,0.16493459594941956,0.22885179486926152,Real Estate and Construction,Germany,CC,218797089.0358319,0.24740189392412934,0.27462215384311384,393834760.26449746,17503767.122866552,0.3298691918988391,0.34327769230389227,656391267.1074957,199.99999999999997
855,614979199.5520692,0.01290646524261176,0.625525326473749,Manufacturing,US,BBB,62061555.19101256,0.01935969786391764,0.7506303917684988,111710799.34382261,4964924.415281005,0.02581293048522352,0.9382879897106235,186184665.57303768,200.0
856,505635270.35470974,0.11837557955165458,0.6088072683373377,Banking and Financial Services,UK,AAA,455500984.84083647,0.17756336932748187,0.7305687220048052,819901772.7135056,36440078.78726692,0.23675115910330916,0.9132109025060064,1366502954.5225093,199.99999999999997
857,785303782.2298096,0.12750726034699017,0.4664069416411447,Services,US,CCC,583777862.6248273,0.19126089052048525,0.5596883299693737,1050800152.7246889,46702229.00998618,0.25501452069398034,0.6996104124617171,1751333587.874482,200.00000000000006
858,7286160.270962373,0.1977003433749887,0.5448952669587345,Technology,Switzerland,BBB,9811359.571121907,0.2965505150624831,0.6538743203504813,17660447.228019435,784908.7656897525,0.3954006867499774,0.8173429004381016,29434078.713365715,199.99999999999994
859,281783285.57264,0.1782192013175231,0.3563204327025018,Retail,South Korea,AA,223676553.2352796,0.26732880197628467,0.42758451924300217,402617795.82350326,17894124.258822367,0.3564384026350462,0.5344806490537527,671029659.7058388,200.00000000000006
860,575016121.3669811,0.10833778177987383,0.5543954667102261,Retail,Switzerland,AAA,431707549.48949057,0.16250667266981073,0.6652745600522713,777073589.0810829,34536603.95915925,0.21667556355974765,0.8315932000653392,1295122648.4684718,200.00000000000006
861,539360854.0163345,0.06481793599812544,0.6128492671972801,Services,US,A,267817100.9605984,0.09722690399718815,0.7354191206367361,482070781.7290773,21425368.076847874,0.12963587199625087,0.9192739007959201,803451302.8817953,200.00000000000006
862,104976116.7471022,0.011935149831229014,0.43137207775825653,Energy and Utilities,France,BB,6755856.5914098825,0.01790272474684352,0.5176464933099079,12160541.86453779,540468.5273127906,0.023870299662458027,0.6470581166373848,20267569.774229646,199.99999999999997
863,176040894.01747712,0.05574834790801821,0.2888176077488122,Real Estate and Construction,US,AAA,35430660.338832535,0.08362252186202732,0.34658112929857465,63775188.60989857,2834452.827106603,0.11149669581603643,0.4332264116232183,106291981.01649761,200.00000000000006
864,753205764.3405037,0.17101272387582991,0.7669726212001491,Banking and Financial Services,South Korea,BBB,1234900406.5847156,0.2565190858137449,0.9203671454401788,2222820731.852488,98792032.52677725,0.34202544775165983,1.1504589318002236,3704701219.7541466,199.99999999999994
865,535250699.5375772,0.19491868596705073,0.7937022824797209,Retail,Switzerland,BBB,1035090590.7297419,0.2923780289505761,0.952442738975665,1863163063.3135352,82807247.25837936,0.38983737193410145,1.1905534237195812,3105271772.189225,199.99999999999994
866,640327403.603402,0.14320030592017263,0.24195150019272757,Manufacturing,France,B,277322027.3359585,0.21480045888025895,0.2903418002312731,499179649.2047254,22185762.18687668,0.28640061184034526,0.36292725028909134,831966082.0078756,200.00000000000006
867,816935468.6668171,0.1247322995575585,0.23339150572604833,Energy and Utilities,China,CCC,297277294.6295546,0.18709844933633776,0.280069806871258,535099130.3331983,23782183.57036437,0.249464599115117,0.3500872585890725,891831883.8886639,200.0
868,584242855.1526229,0.1251844850022699,0.41760649603617195,Retail,US,BB,381787034.549276,0.18777672750340485,0.5011277952434063,687216662.1886969,30542962.76394208,0.2503689700045398,0.626409744054258,1145361103.647828,200.00000000000006
869,314635467.17201704,0.13348244953599328,0.7636815438404458,Real Estate and Construction,France,AAA,400916705.131364,0.2002236743039899,0.9164178526085349,721650069.236455,32073336.410509117,0.26696489907198656,1.1455223157606689,1202750115.394092,200.00000000000006
870,523727043.3466763,0.010339932542861472,0.42798058852525955,Manufacturing,South Korea,CCC,28970553.31251414,0.015509898814292208,0.5135767062303115,52146995.96252545,2317644.265001131,0.020679865085722945,0.6419708827878894,86911659.93754242,200.0
871,131261303.757487,0.08029209672866058,0.33728770803719665,Manufacturing,UK,BB,44434473.637663424,0.12043814509299088,0.404745249644636,79982052.54779416,3554757.8910130737,0.16058419345732117,0.5059315620557949,133303420.91299026,199.99999999999994
872,272805155.2669778,0.0725629762018628,0.7857313755258579,Real Estate and Construction,UK,C,194424848.31718054,0.10884446430279421,0.9428776506310295,349964726.970925,15553987.865374444,0.1451259524037256,1.178597063288787,583274544.9515417,200.00000000000006
873,655475272.0758264,0.19580730592999737,0.3401333468519536,Energy and Utilities,UK,B,545688033.3981085,0.29371095889499604,0.4081600162223443,982238460.116595,43655042.67184868,0.39161461185999474,0.5102000202779304,1637064100.1943252,199.99999999999994
874,42069890.140664294,0.010138072815332475,0.6108085107783785,Energy and Utilities,UK,BBB,3256430.9730331437,0.015207109222998713,0.7329702129340542,5861575.751459659,260514.4778426515,0.02027614563066495,0.9162127661675677,9769292.919099431,200.00000000000006
875,1850083.1572962021,0.14990549622556235,0.26702572244584477,Manufacturing,UK,AA,925703.5251790903,0.2248582443383435,0.3204308669350137,1666266.3453223624,74056.28201432723,0.2998109924511247,0.40053858366876716,2777110.5755372713,200.00000000000006
876,887185351.1135263,0.08700451322755791,0.5792845815127458,Banking and Financial Services,China,C,558930908.0885483,0.13050676984133686,0.6951414978152949,1006075634.5593867,44714472.64708386,0.17400902645511582,0.8689268722691186,1676792724.2656448,199.99999999999994
877,964364486.4481131,0.02230447116154127,0.2869714257264201,Services,South Korea,AAA,77158150.28026171,0.0334567067423119,0.3443657108717041,138884670.50447106,6172652.022420937,0.04460894232308254,0.43045713858963014,231474450.84078518,200.00000000000006
878,905707049.868599,0.07858104355080896,0.36722357209811196,Manufacturing,South Korea,AA,326697720.288502,0.11787156532621343,0.4406682865177343,588055896.5193034,26135817.623080157,0.15716208710161791,0.5508353581471679,980093160.8655058,199.99999999999994
879,216246101.97277042,0.03429127393211794,0.4618995754272932,Technology,US,AAA,42814362.64775559,0.05143691089817691,0.5542794905127518,77065852.76596007,3425149.0118204476,0.06858254786423588,0.6928493631409398,128443087.9432668,200.00000000000006
880,754903145.7837706,0.017098393066166707,0.6590101215029069,Real Estate and Construction,South Korea,CC,106328241.06020108,0.02564758959925006,0.7908121458034884,191390833.90836194,8506259.284816086,0.034196786132333415,0.9885151822543604,318984723.1806032,199.99999999999997
881,457011532.63257647,0.13985608183483483,0.5330950556876284,Banking and Financial Services,South Korea,BB,425915243.926813,0.20978412275225225,0.6397140668251541,766647439.0682635,34073219.51414504,0.27971216366966967,0.7996425835314426,1277745731.7804391,200.00000000000006
882,71872923.84471913,0.014690069068752445,0.30804540015966897,Banking and Financial Services,South Korea,BB,4065499.3084351546,0.022035103603128665,0.36965448019160274,7317898.755183276,325239.9446748124,0.02938013813750489,0.46206810023950345,12196497.925305463,199.99999999999997
883,795191158.9581566,0.012273179761970102,0.6529387045567158,Manufacturing,Germany,BB,79654637.2891209,0.018409769642955154,0.7835264454680589,143378347.12041762,6372370.983129672,0.024546359523940204,0.9794080568350736,238963911.86736268,199.99999999999994
884,808366581.925721,0.09093696465807,0.5826344677001861,Manufacturing,US,C,535371183.65097874,0.136405446987105,0.6991613612402233,963668130.5717617,42829694.6920783,0.18187392931614,0.8739517015502791,1606113550.9529362,199.99999999999997
885,722255529.6583905,0.03480741648111375,0.21153575380702516,Retail,Germany,D,66474711.43047649,0.052211124721670624,0.25384290456843017,119654480.57485768,5317976.914438119,0.0696148329622275,0.31730363071053774,199424134.29142946,200.0
886,996554199.1736883,0.09476424693163917,0.23935935363153255,Energy and Utilities,France,BB,282556859.9486228,0.14214637039745875,0.28723122435783904,508602347.907521,22604548.795889825,0.18952849386327833,0.3590390304472988,847670579.8458682,199.99999999999991
